code,exchange,type,country,currency,isin,name
TPXY,SW,ETF,Switzerland,JPY,LU1681037781,Amundi Index Solutions - Amundi Japan Topix UCITS ETF-C JPY JPY
TPHU,SW,ETF,Switzerland,USD,LU1681037948,Amundi Index Solutions - Amundi Japan Topix UCITS ETF-C USD Hedged USD
CBMDAX,SW,ETF,Switzerland,CHF,LU1033693638,Amundi Index Solutions - Amundi MDAX ESG UCITS ETF EUR Distributing EUR
CC1E,SW,ETF,Switzerland,EUR,LU1681043912,Amundi Index Solutions - Amundi MSCI China UCITS ETF-C EUR EUR
CC1USD,SW,ETF,Switzerland,USD,LU1681044050,Amundi Index Solutions - Amundi MSCI China UCITS ETF-C USD USD
AASI,SW,ETF,Switzerland,EUR,LU1681044480,Amundi Index Solutions - Amundi MSCI Em Asia UCITS ETF-C EUR EUR
AASU,SW,ETF,Switzerland,USD,LU1681044563,Amundi Index Solutions - Amundi MSCI Em Asia UCITS ETF-C USD USD
ALAT,SW,ETF,Switzerland,EUR,LU1681045024,Amundi Index Solutions - Amundi MSCI Em Latin America UCITS ETF-C EUR EUR
AEEM,SW,ETF,Switzerland,EUR,LU1681045370,Amundi Index Solutions - Amundi MSCI Emerging Markets UCITS ETF-C EUR EUR
AUEM,SW,ETF,Switzerland,USD,LU1681045453,Amundi Index Solutions - Amundi MSCI Emerging Markets UCITS ETF-C USD USD
CEU,SW,ETF,Switzerland,EUR,LU1681042609,Amundi Index Solutions - Amundi MSCI Europe ESG Broad CTB UCITS ETF DR EUR C
CS9,SW,ETF,Switzerland,EUR,LU1681044308,Amundi Index Solutions - Amundi MSCI Europe Ex Switzerland ESG Leaders UCITS ETF-C DR EUR
CI2E,SW,ETF,Switzerland,EUR,LU1681043086,Amundi Index Solutions - Amundi MSCI India UCITS ETF-C EUR EUR
CI2USD,SW,ETF,Switzerland,USD,LU1681043169,Amundi Index Solutions - Amundi MSCI India UCITS ETF-C USD USD
CN1,SW,ETF,Switzerland,EUR,LU1681044647,Amundi Index Solutions - Amundi MSCI Nordic UCITS ETF-C EUR
CSWCHF,SW,ETF,Switzerland,CHF,LU1681044993,Amundi Index Solutions - Amundi MSCI Switzerland UCITS ETF-C CHF CHF
CU2E,SW,ETF,Switzerland,EUR,LU1681042864,Amundi Index Solutions - Amundi MSCI USA UCITS ETF-C EUR EUR
CU2USD,SW,ETF,Switzerland,USD,LU1681042948,Amundi Index Solutions - Amundi MSCI USA UCITS ETF-C USD USD
CWEE,SW,ETF,Switzerland,EUR,LU1681046006,Amundi Index Solutions - Amundi MSCI World Energy UCITS ETF-C EUR EUR
CWEUSD,SW,ETF,Switzerland,USD,LU1681046188,Amundi Index Solutions - Amundi MSCI World Energy UCITS ETF-C USD USD
CW8E,SW,ETF,Switzerland,EUR,LU1681043599,Amundi Index Solutions - Amundi MSCI World UCITS ETF C EUR EUR
CW8USD,SW,ETF,Switzerland,USD,LU1681043672,Amundi Index Solutions - Amundi MSCI World UCITS ETF C USD USD
500E,SW,ETF,Switzerland,EUR,LU1681048804,Amundi Index Solutions - Amundi S&P 500 UCITS ETF C EUR EUR
H500,SW,ETF,Switzerland,EUR,LU1681049109,Amundi Index Solutions - Amundi S&P 500 UCITS ETF C Hedged EUR EUR
500USD,SW,ETF,Switzerland,USD,LU1681049018,Amundi Index Solutions - Amundi S&P 500 UCITS ETF C USD USD
SCITY,SW,ETF,Switzerland,USD,LU2037748345,Amundi Index Solutions - Amundi Smart City UCITS ETF-C EUR USD
EMXC,SW,ETF,Switzerland,CHF,LU2009202107,Amundi MSCI Emerging Ex China UCITS ETF Acc
CBMEM,SW,ETF,Switzerland,CHF,LU0635178014,Amundi MSCI Emerging Markets II UCITS ETF Inc USD
LYNRJ,SW,ETF,Switzerland,EUR,FR0010524777,Amundi MSCI New Energy ESG Screened UCITS ETF Dist EUR
CHIP,SW,ETF,Switzerland,USD,,Amundi MSCI Semiconductors ESG Screened UCITS ETF
LUSAC,SW,ETF,Switzerland,USD,IE0006IP4XZ8,Amundi MSCI USA ESG Climate Net Zero Ambition CTB UCITS ETF Acc EUR
LUESG,SW,ETF,Switzerland,CHF,IE000VML2GZ3,Amundi MSCI USA ESG Leaders Extra UCITS ETF DR - USD CHF
CATH,SW,ETF,Switzerland,CHF,LU2216829809,Amundi MSCI World Catholic Principles - UCITS ETF Acc CHF
MWRD,SW,ETF,Switzerland,USD,,Amundi MSCI World UCITS ETF DR USD Acc USD
NADQ-USD,SW,ETF,Switzerland,USD,,Amundi Nasdaq-100 II UCITS ETF
PABU,SW,ETF,Switzerland,USD,LU2198883410,Amundi S&P 500 Climate Net Zero Ambition PAB UCITS ETF Acc USD
CBUSAS,SW,ETF,Switzerland,CHF,LU0392496005,Amundi S&P SmallCap 600 ESG UCITS ETF USD Inc CHF
INFU,SW,ETF,Switzerland,USD,LU1390062831,Amundi US Inflation Expectations 10Y UCITS ETF Acc USD
US3,SW,ETF,Norway,USD,LU1407888723,Amundi US Treasury Bond 3-7Y UCITS ETF GBP Hedged Dist
USHYC,SW,ETF,Switzerland,CHF,LU1435356065,Amundi USD High Yield Corporate Bond ESG UCITS ETF Acc CHF
ESGO,SW,ETF,Switzerland,CHF,IE00BNTVVR89,AuAg Gold Mining UCITS ETF CHF
GSCU,SW,ETF,Switzerland,USD,LU1291109533,BNP Paribas Easy Energy & Metals Enhanced Roll UCITS ETF USD Cap USD
ETDD,SW,ETF,Switzerland,EUR,FR0012739431,BNP Paribas Easy Euro Stoxx 50 UCITS ETF EUR C EUR
LCEU,SW,ETF,Switzerland,EUR,LU1377382368,BNP Paribas Easy Low Carbon 100 Europe PAB® UCITS ETF EUR
ESE,SW,ETF,Switzerland,EUR,FR0011550185,BNP Paribas Easy S&P 500 UCITS ETF EUR C EUR
ESEH,SW,ETF,Switzerland,EUR,FR0013041530,BNP Paribas Easy S&P 500 UCITS ETF EUR H EUR
ESDD,SW,ETF,Switzerland,USD,FR0011550680,BNP Paribas Easy S&P 500 UCITS ETF USD C/D USD
ETZ,SW,ETF,Switzerland,EUR,FR0011550193,BNP Paribas Easy Stoxx Europe 600 UCITS ETF EUR C EUR
DIGI,SW,ETF,Switzerland,CHF,IE00BL643144,Digital Infrastructure and Connectivity UCITS ETF
EMQQ,SW,ETF,Switzerland,CHF,IE00BFYN8Y92,EMQQ Emerging Markets Internet & Ecommerce UCITS ETF - Accumulating CHF
FEMC,SW,ETF,Switzerland,CHF,IE00BYSX4739,Fidelity Emerging Markets Quality Income UCITS ETF USD Inc USD
FGQC,SW,ETF,Switzerland,CHF,IE00BMG8GR03,Fidelity Global Quality Income UCITS ETF CHF Hedged Inc
FEUR,SW,ETF,Switzerland,CHF,IE00BKSBGT50,Fidelity Sustainable Research Enhanced Europe Equity UCITS ETF EUR Acc CHF
FUSR,SW,ETF,Switzerland,USD,IE00BKSBGS44,Fidelity Sustainable Research Enhanced US Equity UCITS ETF USD Acc CHF
FUSD,SW,ETF,Switzerland,USD,IE00BYXVGX24,Fidelity US Quality Income UCITS ETF Inc USD
FLRG,SW,ETF,Switzerland,EUR,IE00BHZRR253,Franklin Euro Green Bond UCITS ETF EUR
FLXB,SW,ETF,Switzerland,USD,IE00BHZRQY00,Franklin FTSE Brazil UCITS ETF
FLXK,SW,ETF,Switzerland,USD,IE00BHZRR030,Franklin FTSE Korea UCITS ETF
FLXC,SW,ETF,Germany,USD,IE00BHZRR147,Franklin Libertyshares ICAV - Franklin Ftse China Ucits ETF
USPA,SW,ETF,Switzerland,USD,IE00BMDPBZ72,Franklin S&P 500 Paris Aligned Climate UCITS ETF USD
PARI,SW,ETF,Switzerland,EUR,IE00BMDPBY65,Franklin STOXX Europe 600 Paris Aligned Climate UCITS ETF
NATO,SW,ETF,Switzerland,CHF,,Future of Defence UCITS ETF
CLOU,SW,ETF,Switzerland,CHF,IE00BMH5YF48,GLOBAL X CLOUD COMPUTING UCITS ETF - USD Acc
SILV,SW,ETF,Switzerland,CHF,IE000UL6CLP7,GLOBAL X SILVER MINERS UCITS ETF - USD ACCUMULATING
KROP,SW,ETF,Switzerland,CHF,,Global X AgTech & Food Innovation UCITS ETF
DRVE,SW,ETF,Switzerland,CHF,IE00BMH5YR69,Global X Autonomous & Electric Vehicles UCITS ETF USD Acc CHF
BKCH,SW,ETF,Switzerland,CHF,IE000XAGSCY5,Global X Blockchain UCITS ETF USD Acc CHF
AQWA,SW,ETF,Switzerland,CHF,IE000BWKUES1,Global X Clean Water UCITS ETF USD Acc CHF
CTEK,SW,ETF,Switzerland,CHF,IE00BMH5YL08,Global X CleanTech UCITS ETF USD Acc CHF
COPX,SW,ETF,Switzerland,CHF,IE0003Z9E2Y3,Global X Copper Miners UCITS ETF USD Acc CHF
BUGU,SW,ETF,Switzerland,CHF,IE00BMH5Y871,Global X Cybersecurity UCITS ETF USD Acc CHF
VPNU,SW,ETF,Switzerland,CHF,IE00BMH5Y327,Global X Data Center REITS & Digital Infrastructure UCITS ETF USD Acc CHF
SYLD,SW,ETF,Switzerland,CHF,,Global X Euro Stoxx 50 Covered Call UCITS ETF EUR Distributing
BRIJ,SW,ETF,Switzerland,CHF,,Global X European Infrastructure Development UCITS ETF EUR Accumulating
EUSD,SW,ETF,Switzerland,CHF,IE00082MOBL9,Global X European Superdividend UCITS ETF EUR Distribution
HYGN,SW,ETF,Switzerland,CHF,IE0002RPS3K2,Global X Hydrogen UCITS ETF USD Acc CHF
LITU,SW,ETF,Switzerland,CHF,IE00BLCHJN13,Global X Lithium & Battery Tech UCITS ETF USD Acc CHF
QYLD,SW,ETF,Switzerland,CHF,IE00BM8R0J59,Global X NASDAQ 100 Covered Call UCITS ETF Dis CHF
BOTZ,SW,ETF,Switzerland,CHF,IE00BLCHJB90,Global X Robotics & Artificial Intelligence UCITS ETF USD Acc CHF
XYLF,SW,ETF,Switzerland,CHF,,Global X S&P 500 Covered Call UCITS ETF Inc
RAYZ,SW,ETF,Switzerland,CHF,IE000XD7KCJ7,Global X Solar UCITS ETF USD Acc CHF
SDIV,SW,ETF,Switzerland,CHF,IE00077FRP95,Global X SuperDividend UCITS ETF USD Dis CHF
URNU,SW,ETF,Switzerland,CHF,,Global X Uranium UCITS ETF USD Acc
WNDY,SW,ETF,Switzerland,CHF,IE000JNHCBM6,Global X Wind Energy UCITS ETF USD Acc CHF
CBNX,SW,ETF,Switzerland,USD,IE00BJSBC011,Goldman Sachs Access China Government Bond UCITS ETF USD Acc
GSLC,SW,ETF,Switzerland,USD,IE00BJ5CNR11,Goldman Sachs ActiveBeta US Large Cap Equity UCITS ETF USD Acc USD
WELL,SW,ETF,Switzerland,CHF,IE00BJQTJ848,HAN-GINS Indxx Healthcare Megatrend Equal Weight UCITS ETF
ITEK,SW,ETF,Switzerland,CHF,IE00BDDRF700,HAN-GINS Tech Megatrend Equal Weight UCITS ETF - Accumulating CHF
HSXD,SW,ETF,Switzerland,USD,IE00BKY58G26,HSBC Asia Pacific Ex Japan Screened Equity UCITS ETF USD
H50EE,SW,ETF,Switzerland,EUR,IE00B4K6B022,HSBC EURO STOXX 50 UCITS ETF
HSEM,SW,ETF,Switzerland,USD,IE00BKY59G90,HSBC Emerging Market Screened Equity UCITS ETF USD
HSEU,SW,ETF,Switzerland,EUR,IE00BKY55W78,HSBC Europe Sustainable Equity UCITS ETF EUR
HPRD,SW,ETF,Switzerland,USD,IE00B5L01S80,HSBC FTSE EPRA NAREIT Developed UCITS ETF USD
HSTE,SW,ETF,Switzerland,USD,IE00BMWXKN31,HSBC Hang Seng Tech UCITS ETF
HMAF,SW,ETF,Switzerland,USD,IE00BBQ2W338,HSBC MSCI AC FAR EAST ex JAPAN UCITS ETF USD
HMCT,SW,ETF,Switzerland,USD,IE00BF4NQ904,HSBC MSCI CHINA A UCITS ETF USD
HMCH,SW,ETF,Switzerland,USD,IE00B44T3H88,HSBC MSCI China UCITS ETF USD
HIEM,SW,ETF,Switzerland,USD,IE0009BC6K22,HSBC MSCI Emerging Markets Islamic ESG UCITS ETF USD Acc USD
HESC,SW,ETF,Switzerland,USD,IE000W080FK3,HSBC MSCI Emerging Markets Small Cap ESG UCITS ETF USD Acc USD
HMEF,SW,ETF,Switzerland,USD,IE00B5SSQT16,HSBC MSCI Emerging Markets UCITS ETF USD
HIEU,SW,ETF,Switzerland,USD,IE000AGFZM58,HSBC MSCI Europe Islamic ESG UCITS ETF EUR Acc USD
HMEU,SW,ETF,Switzerland,USD,IE00B5BD5K76,HSBC MSCI Europe UCITS ETF EUR
HIDR,SW,ETF,Switzerland,USD,IE00B46G8275,HSBC MSCI Indonesia UCITS ETF USD
HMJP,SW,ETF,Switzerland,USD,IE00B5VX7566,HSBC MSCI JAPAN UCITS ETF JPY
HPJP,SW,ETF,Switzerland,USD,IE000UU299V4,HSBC MSCI Japan Climate Paris Aligned UCITS ETF USD
HKOR,SW,ETF,Switzerland,USD,IE00B3Z0X395,HSBC MSCI KOREA CAPPED UCITS ETF USD
HMXJ,SW,ETF,Switzerland,USD,IE00B5SG8Z57,HSBC MSCI Pacific ex Japan UCITS ETF USD
HIUA,SW,ETF,Switzerland,USD,IE000I5NV504,HSBC MSCI USA Islamic ESG UCITS ETF USD (Acc) USD
HMUS,SW,ETF,Switzerland,USD,IE00B5WFQ436,HSBC MSCI USA UCITS ETF
HPAW,SW,ETF,Switzerland,USD,IE00BP2C1V62,HSBC MSCI WORLD CLIMATE PARIS ALIGNED UCITS ETF
HIWO,SW,ETF,Switzerland,USD,IE000X9FTI22,HSBC MSCI World Islamic ESG UCITS ETF USD Acc USD
HWDC,SW,ETF,Switzerland,CHF,IE000WMRNBB0,HSBC MSCI World UCITS ETF CHF Hedged (Acc) CHF
HMWO,SW,ETF,Switzerland,USD,IE00B4X9L533,HSBC MSCI World UCITS ETF USD
HWWD,SW,ETF,Switzerland,USD,IE00BKZGB098,HSBC Multi Factor Worldwide Equity UCITS ETF USD
HSPX,SW,ETF,Switzerland,USD,IE00B5KQNG97,HSBC S&P 500 UCITS ETF USD
HSUD,SW,ETF,Switzerland,USD,IE00BKY40J65,HSBC USA Screened Equity UCITS ETF USD
TRYP,SW,ETF,Switzerland,CHF,IE00BMFNW783,"HanETF ICAV - Airlines, Hotels, Cruise Lines UCITS ETF"
IU28,SW,ETF,Switzerland,USD,,ISHARES IBONDS DEC 2028 TERM $ HIGH YIELD CORP UCITS ETF USD (ACC)
IU29,SW,ETF,Switzerland,USD,,ISHARES IBONDS DEC 2029 TERM $ HIGH YIELD CORP UCITS ETF USD (ACC)
ESEM,SW,ETF,Switzerland,USD,IE00BMDBMY19,IVZ MSCI Emerging Markets ESG Universal Screened UCITS ETF
BCHE,SW,ETF,Switzerland,USD,IE00BGBN6P67,Invesco CoinShares Global Blockchain UCITS ETF
XLCS,SW,ETF,Switzerland,USD,IE00BG7PP820,Invesco Communications S&P US Select Sector UCITS ETF USD Acc USD
XLYS,SW,ETF,Switzerland,USD,IE00B449XP68,Invesco Consumer Discretionary S&P US Select Sector UCITS ETF USD
XLPS,SW,ETF,Switzerland,USD,IE00B435BG20,Invesco Consumer Staples S&P US Select Sector UCITS ETF USD
EQQQ,SW,ETF,Switzerland,USD,IE0032077012,Invesco EQQQ NASDAQ-100 UCITS ETF
EQCH,SW,ETF,Switzerland,CHF,IE00BYVTMT69,Invesco EQQQ NASDAQ-100 UCITS ETF (CHF Hdg)
EQEU,SW,ETF,Switzerland,EUR,IE00BYVTMS52,Invesco EQQQ NASDAQ-100 UCITS ETF (EUR Hdg) EUR
EQGB,SW,ETF,Switzerland,GBP,IE00BYVTMW98,Invesco EQQQ NASDAQ-100 UCITS ETF (GBP Hdg) GBP
EQAC,SW,ETF,Switzerland,USD,IE00BFZXGZ54,Invesco EQQQ NASDAQ-100 UCITS ETF Acc
SX5D,SW,ETF,Switzerland,EUR,IE00B5B5TG76,Invesco EURO STOXX 50 UCITS ETF (Dist) EUR
SX5E,SW,ETF,Switzerland,EUR,IE00B60SWX25,Invesco EURO STOXX 50 UCITS ETF EUR
EUHD,SW,ETF,Switzerland,CHF,IE00BZ4BMM98,Invesco EURO STOXX High Dividend Low Volatility UCITS ETF CHF
XLES,SW,ETF,Switzerland,USD,IE00B435CG94,Invesco Energy S&P US Select Sector UCITS ETF USD
FWCA,SW,ETF,Switzerland,CHF,IE000SHR0UX9,Invesco FTSE All-World UCITS ETF CHF PfHdg Acc
FWRA,SW,ETF,Switzerland,CHF,IE000716YHJ7,Invesco FTSE All-World UCITS ETF USD Accumalation CHF
EMHD,SW,ETF,Switzerland,USD,IE00BYYXBF44,Invesco FTSE Emerging Markets High Dividend Low Volatility UCITS ETF USD
PSRW,SW,ETF,Switzerland,USD,IE00B23LNQ02,Invesco FTSE RAFI All World 3000 UCITS ETF
PEHH,SW,ETF,Switzerland,USD,IE00B23D9570,Invesco FTSE RAFI Emerging Markets UCITS ETF
PEF,SW,ETF,Switzerland,CHF,IE00B23D8X81,Invesco FTSE RAFI Europe UCITS ETF CHF
PFT,SW,ETF,Switzerland,USD,IE00B23D8S39,Invesco FTSE RAFI US 1000 UCITS ETF USD
XLFS,SW,ETF,Switzerland,USD,IE00B42Q4896,Invesco Financials S&P US Select Sector UCITS ETF USD
BUYB,SW,ETF,Switzerland,USD,IE00BLSNMW37,Invesco Global Buyback Achievers UCITS ETF
IQGA,SW,ETF,Switzerland,CHF,IE000TZ4SIN6,Invesco Global Enhanced Equity UCITS ETF Acc
XLVS,SW,ETF,Switzerland,USD,IE00B3WMTH43,Invesco Health Care S&P US Select Sector UCITS ETF USD
XLIS,SW,ETF,Switzerland,USD,IE00B3YC1100,Invesco Industrials S&P US Select Sector UCITS ETF USD
FTEK,SW,ETF,Switzerland,USD,IE00BYMS5W68,Invesco KBW NASDAQ Fintech UCITS ETF USD
MXCN,SW,ETF,Switzerland,USD,IE00BK80XL30,Invesco MSCI China All Shares Connect UCITS ETF USD
MCHT,SW,ETF,Switzerland,USD,IE00BM8QS095,Invesco MSCI China Technology All Shares Stock Connect UCITS ETF USD
MXFS,SW,ETF,Switzerland,USD,IE00B3DWVS88,Invesco MSCI Emerging Markets UCITS ETF USD
ESGE,SW,ETF,Switzerland,EUR,IE00BJQRDL90,Invesco MSCI Europe ESG Universal Screened UCITS ETF - Acc
MEEQ,SW,ETF,Switzerland,USD,IE000LUZJNI7,Invesco MSCI Europe Equal Weight UCITS ETF Acc
MXEU,SW,ETF,Switzerland,EUR,IE00B60SWY32,Invesco MSCI Europe UCITS ETF EUR
MXUD,SW,ETF,Switzerland,USD,IE00BK5LYT47,Invesco MSCI USA UCITS ETF Inc USD
MXUS,SW,ETF,Switzerland,USD,IE00B60SX170,Invesco MSCI USA UCITS ETF USD
MXWO,SW,ETF,Switzerland,USD,IE00B60SX394,Invesco MSCI World UCITS ETF USD
ESGW,SW,ETF,Switzerland,USD,IE00BJQRDK83,Invesco MSCI World Universal Screened UCITS ETF USD
IGDA,SW,ETF,Switzerland,USD,IE000UOXRAM8,Invesco Markets II plc - Invesco Dow Jones Islamic Global Developed Markets UCITS ETF USD Acc USD
GCLE,SW,ETF,Switzerland,USD,IE00BLRB0242,Invesco Markets II plc - Invesco Global Clean Energy UCITS ETF Acc USD
ESPJ,SW,ETF,Switzerland,USD,IE00BMDBMT65,Invesco Markets II plc - Invesco MSCI Pacific Ex Japan ESG Universal Screened UCITS ETF USD
NESG,SW,ETF,Switzerland,USD,IE000COQKPO9,Invesco Markets II plc - Invesco NASDAQ-100 ESG UCITS ETF USD Acc USD
WDEE,SW,ETF,Switzerland,USD,IE000AIFGRB9,Invesco Markets II plc - Invesco S&P World Energy Targeted & Screened UCITS ETF USD
WDFE,SW,ETF,Switzerland,USD,IE00018LB0D8,Invesco Markets II plc - Invesco S&P World Financials ESG UCITS ETF Acc USD
WDTE,SW,ETF,Switzerland,USD,IE000Q0IU5T1,Invesco Markets II plc - Invesco S&P World Information Technology ESG UCITS ETF Acc USD
XLBS,SW,ETF,Switzerland,USD,IE00B3XM3R14,Invesco Materials S&P US Select Sector UCITS ETF USD
MLPD,SW,ETF,Switzerland,USD,IE00B8CJW150,Invesco Morningstar US Energy Infrastructure MLP UCITS ETF (Dist) USD
MLPS,SW,ETF,Switzerland,USD,IE00B94ZB998,Invesco Morningstar US Energy Infrastructure MLP UCITS ETF USD
SBIO,SW,ETF,Switzerland,USD,IE00BQ70R696,Invesco NASDAQ Biotech UCITS ETF USD
EQQJ,SW,ETF,Switzerland,USD,IE00BMD8KP97,Invesco NASDAQ Next Generation 100 UCITS ETF Acc USD
IEWQ,SW,ETF,Switzerland,CHF,,Invesco NASDAQ-100 Equal Weight UCITS ETF USD Acc
EQQS,SW,ETF,Switzerland,USD,IE00BNRQM384,Invesco NASDAQ-100 Swap UCITS ETF Acc USD
PRFC,SW,ETF,Switzerland,CHF,IE00BDT8TZ34,Invesco Preferred Shares UCITS ETF CHF Hedged Acc
PRAC,SW,ETF,Switzerland,USD,IE00BG482169,Invesco Preferred Shares UCITS ETF USD Acc USD
HDCH,SW,ETF,Switzerland,CHF,IE00BYVTMX06,Invesco S&P 500 High Dividend Low Volatility UCITS ETF (CHF Hdg)
PQVM,SW,ETF,Switzerland,CHF,,Invesco S&P 500 QVM UCITS ETF
SPXD,SW,ETF,Switzerland,USD,,Invesco S&P 500 UCITS ETF (Dist)
SPXS,SW,ETF,Switzerland,USD,IE00B3YCGJ38,Invesco S&P 500 UCITS ETF USD
C300,SW,ETF,Switzerland,USD,IE000K9Z3SF5,Invesco S&P China A 300 Swap UCITS ETF Acc
X7PS,SW,ETF,Switzerland,EUR,IE00B5MTWD60,Invesco STOXX Europe 600 Optimised Banks UCITS ETF EUR
S600,SW,ETF,Switzerland,EUR,IE00B60SWW18,Invesco STOXX Europe 600 UCITS ETF EUR
SOLR,SW,ETF,Switzerland,USD,IE00BM8QRZ79,Invesco Solar Energy UCITS ETF USD
XLKS,SW,ETF,Switzerland,USD,IE00B3VSSL01,Invesco Technology S&P US Select Sector UCITS ETF USD
FACH,SW,ETF,Switzerland,CHF,IE00BYVTMY13,Invesco US High Yield Fallen Angels UCITS ETF (CHF Hdg)
FAEU,SW,ETF,Switzerland,EUR,IE00BYVTMZ20,Invesco US High Yield Fallen Angels UCITS ETF (EUR Hdg) EUR
FAGB,SW,ETF,Switzerland,GBP,IE00BYVTN047,Invesco US High Yield Fallen Angels UCITS ETF (GBP Hdg) GBP
HYFA,SW,ETF,Switzerland,USD,IE00BD0Q9673,Invesco US High Yield Fallen Angels UCITS ETF USD
ICLU,SW,ETF,Switzerland,CHF,IE0008GO35B5,Invesco USD AAA CLO UCITS ETF Acc
XLUS,SW,ETF,Switzerland,USD,IE00B3VPKB53,Invesco Utilities S&P US Select Sector UCITS ETF USD
VPAC,SW,ETF,Switzerland,USD,IE00BHJYDT11,Invesco Variable Rate Preferred Shares UCITS ETF USD USD
JREA,SW,ETF,Switzerland,USD,IE00BMDV7354,JPM AC Asia Pacific ex Japan Research Enhanced Index Equity Active UCITS ETF - USD (acc) USD
JE13,SW,ETF,Switzerland,EUR,IE00BYVZV757,JPM BetaBuilders EUR Govt Bond 1-3 yr UCITS ETF - EUR (acc) EUR
BBIL,SW,ETF,Switzerland,USD,IE00BJK3WF00,JPM BetaBuilders US Treasury Bond 0-1 yr UCITS ETF USD Acc USD
JPCT,SW,ETF,Switzerland,USD,IE00BMDWYZ92,JPM Carbon Transition Global Equity (CTB) UCITS ETF - USD (acc) USD
JREC,SW,ETF,Switzerland,USD,IE00BMDV7578,JPM China A Research Enhanced Index Equity Active UCITS ETF - USD (acc) USD
JEST,SW,ETF,Switzerland,EUR,IE00BD9MMF62,JPM EUR Ultra-Short Income UCITS ETF – EUR (acc) EUR
JEPE,SW,ETF,Switzerland,EUR,IE00064TWYK9,JPM Europe Equity Premium Income Active UCITS ETF EUR dist
JREZ,SW,ETF,Switzerland,EUR,IE00004PGEY9,JPM Eurozone Research Enhanced Index Equity (ESG) UCITS ETF - EUR (acc) EUR
JPGL,SW,ETF,Switzerland,USD,IE00BJRCLL96,JPM Global Equity Multi-Factor UCITS ETF USD Acc USD
JEPG,SW,ETF,Switzerland,CHF,IE0003UVYC20,JPM Global Equity Premium Income Active UCITS ETF - USD (dist)
JEPG-USD,SW,ETF,Switzerland,USD,,JPM Global Equity Premium Income Active UCITS ETF - USD (dist)
JREJ,SW,ETF,Switzerland,USD,IE00BP2NF958,JPM Japan REI Index Equity (ESG) UCITS ETF USD (acc)
JEPQ,SW,ETF,Switzerland,USD,,JPM Nasdaq Equity Premium Income Active UCITS ETF USD Dist
JEPI,SW,ETF,Switzerland,USD,,JPM US Equity Premium Income Active UCITS ETF USD Dist
BBUS,SW,ETF,Switzerland,USD,IE00BJK9H753,JPMorgan ETFs (Ireland) ICAV - BetaBuilders US Equity UCITS ETF - USD (acc) USD
TEMP,SW,ETF,Switzerland,USD,IE000O8S1EX4,JPMorgan ETFs (Ireland) ICAV - Climate Change Solutions UCITS ETF USD
JREE,SW,ETF,Switzerland,EUR,IE00BF4G7183,JPMorgan ETFs (Ireland) ICAV - Europe Research Enhanced Index Equity UCITS ETF - EUR (acc) EUR
JREM,SW,ETF,Switzerland,USD,IE00BF4G6Z54,JPMorgan ETFs (Ireland) ICAV - Global Emerging Markets Research Enh Idx Eq Active UCITS ETF USD Acc USD
JREG,SW,ETF,Switzerland,USD,IE00BF4G6Y48,JPMorgan ETFs (Ireland) ICAV - Global Research Enhanced Index Equity UCITS ETF - USD (acc) CHF
JJEC,SW,ETF,Switzerland,CHF,IE0003B6RHN4,JPMorgan ETFs (Ireland) ICAV - Japan Research Enhanced Index Equity (ESG) UCITS ETF CHF Hedged (acc) CHF
JJEJ,SW,ETF,Switzerland,JPY,IE0001A541Y3,JPMorgan ETFs (Ireland) ICAV - Japan Research Enhanced Index Equity (ESG) UCITS ETF JPY (acc) JPY
JUHC,SW,ETF,Switzerland,CHF,IE000K54GGV6,JPMorgan ETFs (Ireland) ICAV - US Research Enhanced Index Equity UCITS ETF - CHF Hedged (acc)
JMBC,SW,ETF,Switzerland,CHF,IE00BL2F2474,JPMorgan ETFs (Ireland) ICAV - USD Emerging Markets Sovereign Bond UCITS ETF CHF (acc) Hedged
JMBA,SW,ETF,Switzerland,USD,IE00BJ06C937,JPMorgan ETFs (Ireland) ICAV - USD Emerging Markets Sovereign Bond UCITS ETF USD (acc) USD
BBEG,SW,ETF,Switzerland,EUR,IE00BJK9HD13,JPMorgan ETFs (Ireland) ICAV BetaBuilders EUR Govt Bond UCITS ETF EUR Acc EUR
BBTR,SW,ETF,Switzerland,USD,IE00BJK9HH50,JPMorgan ETFs (Ireland) ICAV BetaBuilders US Treasury Bond UCITS ETF USD Acc USD
JYHC,SW,ETF,Switzerland,CHF,IE000MO5BTJ4,JPMorgan ETFs (Ireland) ICAV Global High Yield Corporate Bond Multi-Factor UCITS ETF
JREB,SW,ETF,Switzerland,EUR,IE00BF59RX87,JPMorgan ETFs Ireland ICAV - EUR Corporate Bond Research Enhanced Index ESG UCITS ETF EUR Acc EUR
JRUB,SW,ETF,Switzerland,USD,IE00BF59RV63,JPMorgan ETFs Ireland ICAV - JPM USD IG Corporate Bond Active UCITS ETF - USD (acc) USD
JPHY,SW,ETF,Switzerland,USD,IE000LZI2UH4,JPMorgan USD High Yield Bond Active UCITS ETF USD (acc)
AIAI,SW,ETF,Switzerland,CHF,IE00BK5BCD43,L&G Artificial Intelligence UCITS ETF CHF
BATT,SW,ETF,Switzerland,CHF,IE00BF0M2Z96,L&G Battery Value-Chain UCITS ETF USD Accumulating ETF
DRGN,SW,ETF,Switzerland,CHF,IE00BLRPQL76,L&G China CNY Bond UCITS ETF CHF
RENW,SW,ETF,Switzerland,CHF,IE00BK5BCH80,L&G Clean Energy UCITS ETF USD Acc
